사고내용,가해자성별,가해자연령,가해자차종,피해자신체상해정도,사고유형,기상상태,사망자수,발생시각
경상,남,13세,자전거,경상,차대차 - 측면충돌,맑음,0,2020-10-29 15시
중상,남,50세,승용차,중상,차대차 - 기타,맑음,0,2020-07-15 13시
중상,남,58세,자전거,경상,차대차 - 측면충돌,맑음,0,2020-07-18 06시
경상,남,18세,자전거,경상,차대차 - 기타,맑음,0,2020-07-24 18시
경상,남,61세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-11-02 12시
경상,남,70세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-01-30 00시
중상,여,55세,승용차,중상,차대차 - 측면충돌,맑음,0,2020-02-26 17시
경상,여,21세,자전거,경상,차대사람 - 기타,맑음,0,2020-04-30 18시
중상,남,67세,승용차,중상,차대차 - 측면충돌,흐림,0,2020-08-21 05시
경상,남,47세,승용차,경상,차대차 - 추돌,맑음,0,2020-09-25 11시
경상,남,50세,화물차,경상,차대차 - 측면충돌,맑음,0,2020-06-20 15시
경상,여,63세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-07-15 19시
중상,여,59세,승용차,중상,차대차 - 측면충돌,맑음,0,2020-08-07 13시
중상,남,33세,승용차,중상,차대차 - 측면충돌,비,0,2020-08-08 18시
경상,여,56세,화물차,경상,차대차 - 측면충돌,맑음,0,2020-12-25 09시
중상,남,53세,승용차,중상,차대차 - 측면충돌,맑음,0,2020-03-28 10시
중상,여,67세,승용차,중상,차대차 - 측면충돌,맑음,0,2020-03-12 09시
경상,남,9세,자전거,경상,차대차 - 기타,맑음,0,2020-05-14 17시
경상,남,54세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-06-12 19시
경상,여,41세,승용차,경상,차대차 - 기타,맑음,0,2020-10-12 16시
경상,남,35세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-11-23 16시
중상,남,73세,승용차,중상,차대차 - 기타,맑음,0,2020-02-14 07시
경상,남,39세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-07-04 16시
경상,여,53세,자전거,경상,차대차 - 기타,맑음,0,2020-08-12 07시
경상,여,43세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-09-21 18시
경상,남,52세,화물차,경상,차대차 - 기타,맑음,0,2020-10-29 06시
경상,여,50세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-01-21 09시
경상,남,64세,승용차,경상,차대차 - 기타,맑음,0,2020-02-27 16시
경상,남,44세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-03-18 08시
중상,남,72세,승용차,중상,차대차 - 기타,맑음,0,2020-07-05 19시
경상,여,55세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-11-11 08시
경상,남,58세,승용차,경상,차대차 - 기타,맑음,0,2020-01-09 05시
경상,남,25세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-07-17 22시
경상,남,58세,자전거,경상,차대차 - 측면충돌,맑음,0,2020-07-26 09시
중상,남,58세,자전거,중상,차대사람 - 기타,맑음,0,2020-10-09 15시
경상,여,36세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-01-22 17시
경상,남,50세,승용차,경상,차대차 - 기타,맑음,0,2020-10-11 08시
경상,남,38세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-11-29 15시
중상,남,47세,승용차,중상,차대차 - 기타,맑음,0,2020-07-05 08시
중상,남,14세,자전거,중상,차대사람 - 기타,맑음,0,2020-10-24 17시
중상,여,41세,승용차,중상,차대차 - 측면충돌,맑음,0,2020-06-29 15시
중상,남,48세,승용차,중상,차대차 - 측면충돌,맑음,0,2020-02-29 12시
경상,여,62세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-04-09 17시
경상,남,60세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-05-22 17시
중상,남,64세,승용차,중상,차대차 - 기타,맑음,0,2020-06-15 10시
중상,여,40세,승용차,중상,차대차 - 측면충돌,흐림,0,2020-09-09 14시
경상,남,54세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-02-04 01시
경상,남,27세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-02-11 18시
중상,여,54세,승용차,중상,차대차 - 측면충돌,맑음,0,2020-07-11 17시
중상,남,78세,화물차,중상,차대차 - 기타,맑음,0,2020-07-16 14시
경상,남,23세,승용차,경상,차대차 - 기타,맑음,0,2020-04-03 02시
중상,남,10세,자전거,중상,차대차 - 기타,맑음,0,2020-05-05 18시
중상,남,67세,승용차,중상,차대차 - 기타,맑음,0,2020-07-03 15시
경상,남,25세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-10-28 08시
경상,남,48세,자전거,경상,차대사람 - 기타,맑음,0,2020-11-06 18시
경상,여,58세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-01-02 17시
경상,남,64세,승용차,경상,차대차 - 기타,맑음,0,2020-08-31 18시
경상,여,48세,승용차,경상,차대차 - 기타,맑음,0,2020-10-23 07시
경상,남,45세,화물차,경상,차대차 - 기타,맑음,0,2020-10-27 09시
경상,남,62세,화물차,경상,차대차 - 기타,맑음,0,2020-10-27 17시
경상,여,61세,승용차,경상,차대차 - 기타,맑음,1,2020-09-18 13시
경상,남,21세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-02-09 21시
경상,남,19세,자전거,경상,차대사람 - 기타,맑음,0,2020-08-06 22시
경상,남,63세,화물차,경상,차대차 - 측면충돌,맑음,0,2020-10-16 13시
경상,남,36세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-12-02 08시
중상,여,65세,승용차,중상,차대차 - 기타,맑음,0,2020-02-06 14시
경상,남,38세,승용차,경상,차대차 - 기타,맑음,0,2020-02-11 22시
중상,남,59세,자전거,중상,차대차 - 측면충돌,맑음,0,2020-11-13 07시
중상,남,60세,승용차,중상,차대차 - 측면충돌,비,0,2020-06-29 20시
경상,남,65세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-11-21 02시
경상,남,44세,화물차,경상,차대차 - 기타,흐림,0,2020-08-05 15시
중상,남,73세,화물차,중상,차대차 - 측면충돌,맑음,0,2020-01-31 17시
중상,여,60세,승용차,중상,차대차 - 측면충돌,맑음,0,2020-02-11 10시
경상,여,49세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-04-28 15시
중상,남,62세,승용차,중상,차대차 - 측면충돌,맑음,0,2020-09-21 10시
경상,남,43세,자전거,경상,차대사람 - 기타,맑음,0,2020-09-09 11시
경상,여,49세,승용차,경상,차대차 - 측면충돌,흐림,0,2020-02-21 11시
경상,남,41세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-05-12 11시
경상,여,49세,승용차,경상,차대차 - 기타,맑음,1,2020-08-28 18시
중상,남,48세,화물차,중상,차대차 - 측면충돌,맑음,0,2020-04-07 08시
경상,남,37세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-06-09 18시
중상,남,65세,승용차,중상,차대차 - 측면충돌,맑음,0,2020-09-24 10시
중상,남,69세,자전거,경상,차대차 - 측면충돌,맑음,0,2020-06-12 11시
중상,여,29세,자전거,중상,차대차 - 측면충돌,맑음,0,2020-09-05 14시
경상,여,68세,자전거,경상,차대차 - 측면충돌,맑음,0,2020-11-07 13시
경상,남,28세,승용차,경상,차대차 - 기타,맑음,0,2020-05-29 18시
중상,남,47세,화물차,중상,차대차 - 측면충돌,맑음,0,2020-06-27 14시
경상,남,51세,승용차,경상,차대차 - 기타,맑음,0,2020-08-09 14시
경상,남,43세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-05-14 15시
경상,남,41세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-02-10 22시
중상,남,31세,승용차,중상,차대차 - 기타,맑음,0,2020-03-08 19시
경상,남,55세,승용차,경상,차대차 - 기타,맑음,0,2020-04-26 21시
경상,남,53세,승용차,경상,차대차 - 기타,맑음,0,2020-07-31 16시
중상,남,41세,승용차,중상,차대차 - 기타,맑음,0,2020-05-04 15시
중상,남,64세,화물차,중상,차대차 - 측면충돌,맑음,0,2020-09-05 13시
중상,남,30세,승용차,중상,차대차 - 추돌,맑음,0,2020-09-17 07시
중상,여,30세,승용차,중상,차대차 - 기타,맑음,0,2020-10-21 08시
경상,남,51세,자전거,경상,차대사람 - 기타,맑음,0,2020-04-14 22시
경상,남,54세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-06-27 14시
경상,남,66세,승용차,경상,차대차 - 기타,맑음,1,2020-02-02 09시
중상,남,33세,승용차,중상,차대차 - 기타,맑음,1,2020-07-02 07시
경상,남,33세,승용차,경상,차대차 - 기타,비,1,2020-07-04 03시
중상,여,56세,승용차,중상,차대차 - 기타,맑음,1,2020-07-15 13시
경상,여,56세,자전거,경상,차대차 - 기타,맑음,0,2020-05-07 11시
경상,남,56세,자전거,경상,차대차 - 측면충돌,맑음,0,2020-06-14 11시
경상,여,31세,승용차,경상,차대차 - 기타,맑음,0,2020-03-20 15시
경상,남,29세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-12-22 09시
중상,남,52세,자전거,중상,차대차 - 측면충돌,맑음,0,2020-08-31 08시
경상,남,66세,자전거,경상,차대차 - 측면충돌,맑음,0,2020-09-13 10시
경상,남,50세,자전거,경상,차대차 - 기타,맑음,0,2020-10-03 15시
경상,여,41세,승용차,경상,차대차 - 기타,맑음,0,2020-05-12 18시
경상,남,54세,자전거,경상,차대차 - 기타,맑음,0,2020-07-01 21시
중상,남,37세,자전거,중상,차대차 - 기타,맑음,0,2020-08-24 20시
경상,남,65세,승용차,경상,차대차 - 기타,맑음,0,2020-05-06 21시
경상,남,46세,승용차,경상,차대차 - 측면충돌,비,0,2020-08-29 18시
경상,여,54세,승용차,경상,차대차 - 기타,맑음,0,2020-01-14 17시
경상,남,59세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-09-07 22시
경상,남,12세,자전거,경상,차대사람 - 기타,맑음,0,2020-11-20 17시
중상,남,50세,자전거,경상,차대차 - 기타,맑음,0,2020-09-20 08시
경상,남,14세,자전거,경상,차대차 - 기타,맑음,0,2020-07-04 16시
경상,여,57세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-07-30 10시
경상,남,25세,승용차,경상,차대차 - 기타,맑음,0,2020-08-18 19시
중상,남,47세,승용차,중상,차대차 - 기타,맑음,0,2020-02-26 15시
경상,남,65세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-06-18 07시
경상,남,35세,승용차,경상,차대차 - 기타,맑음,0,2020-10-12 07시
중상,남,28세,승용차,중상,차대차 - 측면충돌,맑음,0,2020-04-10 18시
경상,여,69세,승용차,경상,차대차 - 기타,맑음,0,2020-09-25 09시
경상,남,69세,승용차,경상,차대차 - 기타,맑음,0,2020-10-29 12시
경상,여,57세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-05-11 07시
중상,남,48세,승용차,중상,차대차 - 측면충돌,맑음,0,2020-05-22 14시
경상,여,61세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-07-15 18시
경상,여,56세,승용차,경상,차대차 - 측면충돌,맑음,1,2020-10-15 15시
경상,여,65세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-04-28 19시
경상,여,51세,승용차,경상,차대차 - 기타,맑음,0,2020-02-08 17시
경상,여,38세,승용차,경상,차대차 - 기타,맑음,0,2020-05-02 04시
중상,여,30세,승용차,중상,차대차 - 기타,맑음,0,2020-06-12 13시
경상,남,66세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-09-29 19시
중상,여,60세,승용차,중상,차대차 - 측면충돌,맑음,0,2020-11-26 06시
경상,남,53세,화물차,경상,차대차 - 기타,맑음,0,2020-05-04 10시
경상,여,38세,승용차,경상,차대차 - 추돌,맑음,0,2020-02-05 08시
경상,여,28세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-06-20 10시
경상,남,46세,승용차,경상,차대차 - 기타,맑음,0,2020-07-18 21시
경상,남,50세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-05-23 21시
경상,남,55세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-08-24 11시
경상,남,62세,화물차,경상,차대차 - 측면충돌,맑음,0,2020-10-29 10시
경상,남,49세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-05-03 08시
경상,남,61세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-06-09 23시
경상,남,73세,승용차,경상,차대차 - 기타,맑음,0,2020-05-24 14시
중상,남,28세,승용차,중상,차대차 - 측면충돌,맑음,0,2020-06-23 08시
경상,남,60세,화물차,경상,차대차 - 기타,맑음,0,2020-03-17 15시
경상,여,40세,승용차,경상,차대차 - 기타,맑음,0,2020-05-06 18시
중상,여,49세,승용차,중상,차대차 - 측면충돌,맑음,0,2020-12-22 13시
경상,남,50세,승용차,경상,차대차 - 기타,맑음,1,2020-03-25 12시
경상,남,61세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-03-13 22시
중상,여,55세,승용차,중상,차대차 - 측면충돌,맑음,0,2020-08-24 08시
경상,남,72세,승용차,경상,차대차 - 기타,맑음,0,2020-09-12 11시
중상,남,35세,승용차,중상,차대차 - 측면충돌,맑음,0,2020-12-12 10시
경상,남,62세,화물차,경상,차대차 - 측면충돌,맑음,1,2020-08-23 06시
중상,남,21세,화물차,중상,차대차 - 측면충돌,비,0,2020-09-07 15시
중상,남,54세,승용차,중상,차대차 - 측면충돌,맑음,0,2020-09-19 10시
경상,여,25세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-11-18 10시
경상,여,27세,승용차,경상,차대차 - 기타,맑음,0,2020-12-11 08시
경상,여,35세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-08-11 10시
경상,여,50세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-08-22 13시
경상,남,69세,승용차,경상,차대차 - 기타,맑음,0,2020-10-13 07시
중상,여,32세,승용차,중상,차대차 - 기타,맑음,0,2020-05-13 08시
중상,남,80세,승용차,중상,차대차 - 측면충돌,맑음,0,2020-05-18 10시
경상,남,63세,승용차,경상,차대차 - 기타,맑음,0,2020-05-12 12시
경상,남,52세,화물차,경상,차대차 - 측면충돌,맑음,0,2020-09-29 15시
경상,여,54세,승용차,경상,차대차 - 기타,맑음,0,2020-11-14 11시
중상,여,41세,승용차,중상,차대차 - 기타,맑음,0,2020-02-04 15시
경상,남,64세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-06-09 17시
경상,여,57세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-06-21 07시
경상,남,49세,승용차,경상,차대차 - 기타,맑음,0,2020-11-16 10시
중상,남,70세,자전거,경상,차대차 - 측면충돌,맑음,0,2020-08-25 10시
경상,남,18세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-08-24 19시
경상,남,67세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-07-15 12시
경상,남,63세,승용차,경상,차대차 - 기타,맑음,0,2020-10-19 22시
중상,남,54세,화물차,중상,차대차 - 측면충돌,맑음,0,2020-02-16 12시
경상,남,29세,승용차,경상,차대차 - 측면충돌,흐림,0,2020-09-11 15시
중상,남,57세,승용차,중상,차대차 - 측면충돌,맑음,0,2020-11-09 02시
중상,남,33세,화물차,중상,차대차 - 측면충돌,맑음,0,2020-06-12 10시
중상,남,29세,승용차,중상,차대차 - 측면충돌,맑음,0,2020-08-29 10시
경상,여,45세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-11-17 10시
중상,남,48세,승용차,중상,차대차 - 측면충돌,맑음,0,2020-02-01 09시
경상,여,60세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-06-24 07시
중상,남,61세,승용차,중상,차대차 - 측면충돌,맑음,0,2020-10-24 18시
중상,남,32세,승용차,중상,차대차 - 측면충돌,맑음,0,2020-04-09 10시
경상,여,53세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-08-25 12시
경상,남,72세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-09-15 14시
중상,여,65세,승용차,중상,차대차 - 기타,맑음,0,2020-01-01 17시
경상,여,59세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-02-19 13시
경상,여,70세,승용차,경상,차대차 - 측면충돌,비,0,2020-03-10 10시
중상,남,52세,화물차,중상,차대차 - 기타,맑음,0,2020-11-09 11시
경상,남,35세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-06-04 08시
경상,남,62세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-06-13 18시
경상,여,24세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-07-12 12시
경상,남,72세,승용차,경상,차대차 - 기타,맑음,0,2020-09-14 13시
경상,여,52세,승용차,경상,차대차 - 기타,맑음,0,2020-11-18 11시
경상,여,43세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-01-15 18시
경상,남,50세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-02-14 16시
중상,남,54세,화물차,중상,차대차 - 기타,맑음,0,2020-08-15 14시
중상,남,75세,화물차,중상,차대차 - 기타,맑음,0,2020-08-11 15시
경상,남,60세,화물차,경상,차대차 - 측면충돌,맑음,0,2020-04-13 15시
중상,남,81세,승용차,중상,차대차 - 기타,맑음,0,2020-10-09 10시
중상,남,44세,화물차,중상,차대차 - 추돌,맑음,0,2020-11-05 17시
중상,남,50세,승용차,중상,차대차 - 측면충돌,맑음,0,2020-05-02 10시
중상,남,68세,승용차,중상,차대차 - 측면충돌,맑음,0,2020-09-19 16시
중상,남,46세,화물차,중상,차대차 - 측면충돌,맑음,0,2020-01-23 11시
중상,남,52세,승용차,중상,차대차 - 측면충돌,맑음,0,2020-06-09 16시
경상,남,48세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-12-14 18시
경상,남,35세,승용차,경상,차대차 - 측면충돌,맑음,0,2020-01-15 16시
