식품명,에너지(kcal),영양성분함량기준량,수분(g),단백질(g),지방(g),회분(g),탄수화물(g),당류(g),식이섬유(g),칼슘(mg),철(mg),인(mg),칼륨(mg),나트륨(mg),비타민 A(μg RAE),레티놀(μg),베타카로틴(μg),티아민(mg),리보플라빈(mg),니아신(mg),비타민 C(mg),비타민 D(μg),콜레스테롤(mg),포화지방산(g),트랜스지방산(g),업체명
잼_핑크자몽마말레이드,269,100g,0.0,0.4,0.0,0.0,66.8,66.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,MACKAYS LTD,해당없음"
잼_핑크자몽마말레이드,269,100g,0.0,0.4,0.0,0.0,66.8,66.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"영남코프레이션,해당없음,해당없음"
잼_하우스베리생쨈,335,100g,0.0,0.0,0.0,0.0,83.0,32.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"안림딸기농원,해당없음,해당없음"
잼_하틀리라즈베리잼,251,100g,0.0,0.4,0.5,0.0,61.1,48.7,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,"해당없음,HISTON SWEET SPREADS LTD,해당없음"
잼_하틀리블랙커런트잼,247,100g,0.0,0.3,0.5,0.0,60.3,50.8,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,HISTON SWEET SPREADS LTD,해당없음"
잼_하틀리블루베리잼,251,100g,0.0,0.2,0.4,0.0,61.7,50.9,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,"해당없음,HISTON SWEET SPREADS LTD,해당없음"
잼_하틀리살구잼,250,100g,0.0,0.5,0.4,0.0,61.1,52.8,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,"해당없음,HISTON SWEET SPREADS LTD,해당없음"
잼_하틀리스트로베리잼,249,100g,0.0,0.3,0.5,0.0,60.8,49.9,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,"해당없음,HISTON SWEET SPREADS LTD,해당없음"
잼_헤로딸기잼,245,100g,0.0,0.4,0.2,0.0,60.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,HERO ESPANA, S.A.,해당없음"
잼_헤로라즈베리잼,245,100g,0.0,0.6,0.2,0.0,60.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,HERO ESPANA, S.A.,해당없음"
잼_커클랜드시그니춰유기농스트로베리스프레드,204,100g,0.0,1.0,0.0,0.0,50.0,47.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,TRAILBLAZER FOOD PRODUCTS,해당없음"
잼_크랜베리잼,194,100g,0.0,1.0,0.0,0.0,48.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,LLC FITA TRADE,해당없음"
잼_크랜베리파인애플스터핑,360,100g,0.0,2.0,0.0,0.0,89.0,57.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,FUDA ENT.CO.,LTD.,해당없음"
잼_클레멘타인(귤)마멀레이드,223,100g,0.0,0.5,0.5,0.0,54.0,45.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.5,"해당없음,PIPAILLON SPRL,해당없음"
잼_토마토잼,265,100g,0.0,1.0,0.4,0.0,65.0,62.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,"해당없음,QUINTA DE JUGAIS, LDA,해당없음"
잼_통통딸기잼,300,100g,0.0,0.0,0.0,0.0,75.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(주)호남샤니,해당없음,해당없음"
잼_트라피스트수녀원100유기딸기잼,350,100g,0.0,0.0,0.0,0.0,85.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"재단법인수정성모트라피스트수녀원,해당없음,해당없음"
잼_트라피스트수녀원100유기무화과잼,350,100g,0.0,0.0,0.0,0.0,80.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"재단법인수정성모트라피스트수녀원,해당없음,해당없음"
잼_파인애플스터핑,347,100g,0.0,1.0,0.0,0.0,86.0,53.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,FUDA ENT.CO.,LTD.,해당없음"
잼_패션프루트스터핑,352,100g,0.0,1.0,0.0,0.0,87.0,58.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,FUDA ENT.CO.,LTD.,해당없음"
잼_포도잼,292,100g,26.9,0.28,0.03,0.19,72.6,60.17,1.4,10.0,0.34,7.0,78.0,6.0,4.0,0.0,49.0,0.021,0.496,0.2,11.51,0.0,0.0,0.01,0.0,"해당없음,해당없음,해당없음"
잼_포도즙으로만든딸기오렌지잼,240,100g,0.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,AGRISICILIA SRL,해당없음"
잼_포도즙으로만든레몬마멀레이드,240,100g,0.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(주)영인코프레이션,해당없음,해당없음"
잼_포도즙으로만든레몬마멀레이드,240,100g,0.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,AGRISICILIA SRL,해당없음"
잼_포도즙으로만든블러드오렌지마멀레이드,240,100g,0.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(주)영인코프레이션,해당없음,해당없음"
잼_포도즙으로만든블러드오렌지마멀레이드,240,100g,0.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,AGRISICILIA SRL,해당없음"
잼_포도쨈,250,100g,0.0,0.0,0.0,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(주)오뚜기,해당없음,해당없음"
잼_포숑스트로베리컨피쳐,236,100g,0.0,0.4,0.1,0.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,ANDRESY CONFITURES,해당없음"
잼_포후르츠잼,226,100g,0.0,0.3,0.1,0.0,56.0,53.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,BELBERRY BV,해당없음"
잼_푸드웰딸기잼,244,100g,0.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(주)푸드웰,해당없음,해당없음"
잼_프랑스장인비법딸기잼,195,100g,0.0,0.6,0.0,0.0,48.0,42.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(주)호남샤니,해당없음,해당없음"
잼_프로방스산무화과파인쨈,250,100g,0.0,0.0,0.0,0.0,61.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,HEDIARD,해당없음"
잼_플러스우리밭딸기잼,285,100g,0.0,0.7,0.0,0.0,71.0,63.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"대상에프앤비(주),해당없음,해당없음"
잼_잼있는쨈마을짜먹는포도잼,251,100g,0.0,1.0,0.0,0.0,62.0,53.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(주)푸드웰,해당없음,해당없음"
잼_진짜친환경딸기잼2,250,100g,0.0,0.0,0.0,0.0,60.0,50.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"농업회사법인김재식헬스푸드(주),해당없음,해당없음"
잼_청정원딸기잼,275,100g,0.0,0.0,0.0,0.0,70.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"대상에프앤비(주),해당없음,해당없음"
잼_청정원망고파인애플잼,285,100g,0.0,0.0,0.0,0.0,71.0,60.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"대상에프앤비(주),해당없음,해당없음"
잼_청정원사과잼,250,100g,0.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"대상에프앤비(주),해당없음,해당없음"
잼_청정원유기농딸기잼,250,100g,0.0,0.0,0.0,0.0,60.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"대상에프앤비(주),해당없음,해당없음"
잼_청정원트리플베리딸기잼,285,100g,0.0,0.0,0.0,0.0,71.0,57.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"대상에프앤비(주),해당없음,해당없음"
잼_청정원포도잼,265,100g,0.0,0.0,0.0,0.0,66.0,50.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"대상에프앤비(주),해당없음,해당없음"
잼_청정원후르츠잼,280,100g,0.0,0.0,0.0,0.0,69.0,57.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"대상에프앤비(주),해당없음,해당없음"
잼_체리 엑스트라 잼,246,100g,0.0,0.36,0.0,0.0,61.07,55.36,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"CONSERVE ITALIA SOC.COOP.AGRICOLA,해당없음,해당없음"
잼_체리잼,255,100g,0.0,0.8,0.0,0.0,63.0,60.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,AZIENDA AGRIMONTANA S.P.A.,해당없음"
잼_체리잼,180,100g,0.0,0.6,0.2,0.0,44.0,43.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,MENZ & GASSER S.P.A.,해당없음"
잼_초록원딸기잼,275,100g,0.0,0.0,0.0,0.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(주)초록원,해당없음,해당없음"
잼_초록원유기농딸기잼,275,100g,0.0,0.0,0.0,0.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(주)초록원,해당없음,해당없음"
잼_초이스엘딸기잼,325,100g,0.0,0.7,0.6,0.0,79.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"대상에프앤비(주),해당없음,해당없음"
잼_치아라즈베리스프레드,270,100g,0.0,2.0,3.7,0.0,57.0,43.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,"해당없음,LIEB FOOD LLC,해당없음"
잼_치아블랙베리스프레드,265,100g,0.0,2.0,3.0,0.0,58.0,39.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"해당없음,LIEB FOOD LLC,해당없음"
잼_치아스트로베리스프레드,270,100g,0.0,3.0,2.9,0.0,58.0,43.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,"해당없음,LIEB FOOD LLC,해당없음"
잼_오렌지잼,225,100g,0.0,0.3,0.0,0.0,56.0,51.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"ZUEGGDEUTSCHLAND GMBH,해당없음,해당없음"
잼_우드애플잼,270,100g,0.0,0.0,0.0,0.0,69.1,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,LANKA CANNERIES LTD.,해당없음"
잼_우리농딸기쨈,275,100g,0.0,0.0,0.0,0.0,70.0,55.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"땅지기딸기쨈,해당없음,해당없음"
잼_유기농딸기&야생딸기잼,143,100g,0.0,0.0,0.0,0.0,37.0,36.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,RIGONI DI ASIAGO,해당없음"
잼_유기농딸기잼,295,100g,0.0,0.83,0.58,0.0,71.67,62.67,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,"곽해석딸기쨈,해당없음,해당없음"
잼_뢰버살구로얄70잼,203,100g,0.0,0.0,0.0,0.0,50.0,29.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,RABER AG,해당없음"
잼_유기농딸기잼,310,100g,0.0,0.7,0.0,0.0,76.0,49.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"농업회사법인예산농산(주),해당없음,해당없음"
잼_유기농라즈베리앤빌베리잼,242,100g,0.0,0.5,0.0,0.0,60.0,53.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,HAFI HALLANDS FRUKTINDUSTRI AB,해당없음"
잼_유기농라즈베리잼,146,100g,0.0,0.0,0.0,0.0,38.0,37.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,RIGONI DI ASIAGO,해당없음"
잼_유기농링곤베리잼,168,100g,0.0,0.0,0.0,0.0,42.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,TRENSUMS FOOD AB,해당없음"
잼_유기농빌베리잼,248,100g,0.0,0.0,0.0,0.0,62.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,HAFI HALLANDS FRUKTINDUSTRI AB,해당없음"
잼_유기농사워체리잼,147,100g,0.0,0.0,0.0,0.0,38.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,RIGONI DI ASIAGO,해당없음"
잼_유기농야생블루베리잼,146,100g,0.0,0.0,0.0,0.0,38.0,37.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,RIGONI DI ASIAGO,해당없음"
잼_유기농오렌지앤엘더플라워마말레이드,264,100g,0.0,0.0,0.0,0.0,66.0,62.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,HAFI HALLANDS FRUKTINDUSTRI AB,해당없음"
잼_자두잼,244,100g,0.0,0.0,0.0,0.0,61.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,AZIENDA AGRIMONTANA S.P.A.,해당없음"
잼_자연담은딸기잼,280,100g,0.0,0.0,0.0,0.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"농업회사법인장수이야기(주),해당없음,해당없음"
잼_자연주의100유기딸기잼,350,100g,0.0,0.0,0.0,0.0,75.0,65.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"재단법인수정성모트라피스트수녀원,해당없음,해당없음"
잼_자연주의100유기무화과잼,350,100g,0.0,0.0,0.0,0.0,80.0,65.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"재단법인수정성모트라피스트수녀원,해당없음,해당없음"
잼_자연주의100유기포도잼,350,100g,0.0,0.0,0.0,0.0,85.0,70.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"재단법인수정성모트라피스트수녀원,해당없음,해당없음"
잼_자임사각사각사과잼,260,100g,0.0,0.0,0.0,0.0,65.0,60.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"한성푸드영농조합법인,해당없음,해당없음"
잼_장미꽃향라즈베리,231,100g,0.0,1.0,0.0,0.0,54.0,53.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,LA CHAMBRE AUX CONFITURES,해당없음"
잼_잼이된통딸기,220,100g,0.0,0.0,0.0,0.0,55.0,54.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(주)푸드웰,해당없음,해당없음"
잼_잼이된통베리,200,100g,0.0,0.0,0.0,0.0,53.33,53.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(주)푸드웰,해당없음,해당없음"
잼_잼있는쨈마을짜먹는딸기잼,248,100g,0.0,0.0,0.0,0.0,61.0,51.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(주)푸드웰,해당없음,해당없음"
잼_알치네로유기농딸기잼,188,100g,0.0,0.7,0.0,0.0,45.0,44.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,ALCE NERO S.P.A,해당없음"
잼_알치네로유기농블루베리잼,197,100g,0.0,0.6,0.0,0.0,45.0,44.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,ALCE NERO S.P.A,해당없음"
잼_애플시나몬잼,250,100g,0.0,1.0,0.3,0.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,"해당없음,QUINTA DE JUGAIS, LDA,해당없음"
잼_야라밸리딸기잼,260,100g,0.0,1.0,0.0,0.0,64.0,59.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,AUSSIE GROWERS FRUITS AUSTRALASIA PTY LTD,해당없음"
잼_야라밸리라즈베리잼,270,100g,0.0,1.0,0.0,0.0,67.0,61.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,AUSSIE GROWERS FRUITS AUSTRALASIA PTY LTD,해당없음"
잼_야라밸리마멀레이드,265,100g,0.0,1.0,0.0,0.0,65.0,56.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,AUSSIE GROWERS FRUITS AUSTRALASIA PTY LTD,해당없음"
잼_야라밸리살구잼,270,100g,0.0,0.0,0.0,0.0,67.0,59.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,AUSSIE GROWERS FRUITS AUSTRALASIA PTY LTD,해당없음"
잼_엑조틱오렌지,242,100g,0.0,1.0,0.0,0.0,58.0,57.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,LA CHAMBRE AUX CONFITURES,해당없음"
잼_오렌지꽃향살구,242,100g,0.0,1.0,0.0,0.0,59.0,57.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,LA CHAMBRE AUX CONFITURES,해당없음"
잼_오렌지꽃향오렌지,247,100g,0.0,1.0,0.0,0.0,60.0,59.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,LA CHAMBRE AUX CONFITURES,해당없음"
잼_오렌지마말레이드,225,100g,0.0,0.0,0.0,0.0,56.0,51.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(주)보라티알,해당없음,해당없음"
잼_오렌지마말레이드,240,100g,0.0,0.0,0.0,0.0,60.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(주)영인코프레이션,해당없음,해당없음"
잼_오렌지마말레이드,216,100g,0.0,0.0,0.0,0.0,54.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,SCANDIC FOOD A/S,해당없음"
잼_오렌지마말레이드,225,100g,0.0,0.0,0.0,0.0,56.0,51.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,ZUEGG DEUTSCHLAND GMBH,해당없음"
잼_오렌지마멀레이드,240,100g,0.0,0.0,0.0,0.0,60.0,43.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,JUMEL ALIMENTARIA S.A,해당없음"
잼_오렌지마멀레이드,199,100g,0.0,0.4,0.1,0.0,49.0,47.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,MENZ & GASSER S.P.A.,해당없음"
잼_오렌지마멀레이드,218,100g,0.0,0.55,0.5,0.0,52.7,46.4,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.5,"해당없음,PIPAILLON SPRL,해당없음"
잼_오렌지마멀레이드,236,100g,0.0,0.7,0.19,0.0,56.6,56.3,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,SAS COPYR,해당없음"
잼_오렌지아프리콧마말레이드,250,100g,0.0,0.0,0.0,0.0,65.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,SBK PRESERVERS,INC,해당없음"
잼_오렌지앤생강마멀레이드,274,100g,0.0,0.4,0.1,0.0,67.8,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,SOMERSET CUISINE LIMITED,해당없음"
잼_오렌지앤시나몬마멀레이드,240,100g,0.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,AGRISICILIA SRL,해당없음"
잼_오렌지잼,225,100g,0.0,0.0,0.0,0.0,56.0,51.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,ZUEGG DEUTSCHLAND GMBH,해당없음"
잼_오렌지잼,265,100g,0.0,0.4,0.2,0.0,65.0,63.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,FYNBO FOODS A/S,해당없음"
잼_스트로베리라즈베리잼,178,100g,0.0,0.0,0.0,0.0,47.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"해당없음,SBK PRESERVERS,INC,해당없음"
